full_text,author,date_stayed,hotel_id,date_review,via_mobile,service,cleanliness,overall,value,location,sleep_quality,rooms,mean_rating,sentiment,hotel_class,name,locality,postal_code,street_address
"“Friendliest staff we have ever encountered!!!” I was in NYC with my family for 5 nights for a dance competition at the Manhattan Center around the corner from the hotel. Our wonderful experience started with check in at 11:30 when our room was ready for us. Great view of the Empire State Building on the 22nd floor.
After we got settled in our room, our 10 and 14 year old daughters wanted to watch a little TV before we were off to the King Tut exhibit. The TV did not work - but not for long. We called the front desk and within 5 minutes two maintenance men arrived in our room and quickly solved the minor plug problem. They were friendly and polite and wished us a nice stay. Later that night the hairdryer did not work. Again, within 10 minutes another exceptionally friendly person arrived at our room and quickly replaced the wall unit. 
We requested an extra blanket and extra pillows on the first night of our stay. They were brought to our room within 10 minutes. 
The housekeeping staff were excellent! I can't say enough about them. They were always friendly to my husband and I and our girls. One noticed that my daughter had her dance costume on and wished her luck! The room was spotless when we returned to our room late in the afternoon. I called the housekeeping manager the day before we checked out and let him know how terrific his staff was during our stay. He was very appreciative. I bet he was fully prepared to hear a complaint!
We did not eat at the Tick Tock diner. We did have desert at the restaurant downstairs. Very nice - good experience. Reasonable, clean and good cheesecake. 
I felt very safe in the hotel. They have security near the elevators to the rooms.
We will most definitely stay at the New Yorker when we return to NYC in Sept.",familytravels23,2010-07-01,122005,2010-07-08,False,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.7,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Small room, but great location!” This best part about this hotel is that it has a great location! NY Penn station is around the corner (you can take the train from Newark airport right to NY Penn station for about $15 - takes about 30 minutes). You can walk to Times Square, Hells Kitchen, Empire States Building, Macy's, etc. easily! The area seemed safe and there is a diner (tick tock diner) connected to the hotel that is open all the time.
The room itself is small - pretty much just your bed and a small bathroom. Having said that, it's clean and comfortable. I would stay here again. There is a business center in the basement where you can print off boarding passes for free, and there is a gym.",fayesuave,2010-06-01,122005,2010-07-08,False,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.4,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Seriously the hotel MADE my trip! (:” When we arrived at the hotel around four o'clock, there was no que to check in, and we were served by a wonderful man named Angel on the front desk. Oh and how he was. After he talked us through the basic facts on staying in the hotel (charges etc) my sister asked if it was possible for us to have a city view. Angel said that we didn't currently have one, but he could check and it turned of there was. We had a lovely chat to him about America, and I generally said how it was my first time in the USA, so he said as a kind gesture for my first stay he would bump up our room free of charge. Which was wonderful to hear after a long flight. Though he warned that the room wouldn't be large.
Oh but it was, the room was clean (throughout the stay), was new and very art deco. And the view seriously was amazing especially if you woke up a night. The beds were spacious and the pillows were divine. I could go on and on. But another main fact was that the hotel felt completely safe,and it was natural to be able to return at two in the morning go to the fabulous (and so friendly!) diner then go to your room safely. The cleaning staff were always pleasant saying hello first, and I dot understand people who moan about there being no coffee or tea making facilities when there was vending and ice machines on the 33rd floor. Anyway I loved this hotel and would recommend it to everyone! I have even since emailed the hotel and they're going to sell me some of those amazing pillows! Now that's service. 
Mind a lot of opportunities did seem to come along with the appreciation of a English accent (:",feedingthelove,2010-06-01,122005,2010-07-07,True,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.9,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
“Very Nice Hotel” Great location with subway just across the street...Cozy but comfortable and clean room...Character and charm of New York for reasonable price in Midtown...Staff ready to answer questions and check in was smooth...,markindenton,2010-07-01,122005,2010-07-07,False,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.4,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Rude,,Rude, Rude...” At checking in, we got this guy ,,named ( Mohammnd)..would not even look up at us,,,just kept asking for our ID's..When I said we are here spending money,,could you at least look at us...he still didn't.. all he said was that all the questions were company policy,,so I said how come everybody else at the counter had name tags and he didn't? Still didnt not answer us,,Now, I was born in this country I am sure he was not...but he treated us like second class citizens...I reminded him we and everybody I know could spend our money elsewhere..then maybe he would not have his falsh uppidy job..Not a good way to start a few days Vac. We were on the 36th floor, tried to get a quiet room, and it was except for the the housekeepers in the morning about 7:30 /8:am.,,,slamming doors, yelling, laughing really loud,,,and of course vaccuming...",jacksonSyracuse_Ny,2010-06-01,122005,2010-07-06,False,1.0,3.0,2.0,2.0,4.0,1.0,2.0,2.1,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Excellent Hotel in Excellent Location” Booked this hotel as a last minute trip to New York, the location was excellent as it was one block from Macys. Also you had a metro right outside your hotel so it was only a matter of mins away from all the main attractions. The rooms were small but have been to New York 5/6 times now and its all the same no matter where you stay. This is not a gripe as we spent every min we could fitting in the sights, tours and shopping. The hotel staff are friendly and very helpful, breakfast in the tick tock was fab!! Overall we had a fantastic time at this hotel!!",madmacs4,2010-02-01,122005,2010-07-06,False,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.7,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Hassle free stay in the heart of Manhattan” We had 5 nights at the New Yorker.
We were given a nice room up on 36th floor with great views to the north, the room was a decent size and everything looked new and worked perfectly, bed was made and fresh towels were on hand everyday.
The aircon was a little rattly and the walls are pretty thin, so don't expect uninterupted sleep, I survive on little sleep anyway. The gym is very good for an early morning blast.
The staff were generally quite helpful and pleasant as can be expected for a large hotel, but nothing to write home about. The safety deposit boxes are quite useful and are located at reception.
We didn't sample the food in the bar, but the bar tender was very friendly. The Tick tock diner is nothing to get too excited about. The Starlight diner just up the road is a bit friendlier and where the locals go.
The hotel is ideally located for Times Square/Empire State/Shopping, but the area is very busy and noisy and isn't the nicest part of NYC to stop if you want a quieter life, look elsewhere.
Overall we had a good stay, a very nice up to date room, but not what I'd call great value.",Murdock72,2010-06-01,122005,2010-07-06,False,3.0,5.0,4.0,3.0,4.0,3.0,5.0,3.9,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“fantastic can,t wait to return” This hotel is a must for staying in new york , Saff are so helpful, and the bedrooms are so nice. It was like home from home . Check in was just so good Mohamed was so helpful and could not do enough for us. The trip was my self and two daughters and the hotel just made the trip I CAN NOT THANK YOU ENOUGH We will be back and staying in this Hotel again We can,t wait to return THANKYOU ONCE AGAIN",SUPERSUE_10,2010-06-01,122005,2010-07-03,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Horrible Service” Reserved two rooms and after waiting over an hour to check in was told only one room was ready. Told desk I do not want to wait in line again for the 2nd room and the lady just shrugged her shoulders. Key card for the one room did not work, so it was back downstairs to get security to help. 6 hours later I got the second room only to find that the key card once again did not work and in fact the room was already occupied! Security staff were very friendly but front desk staff were the worst I have ever encountered. Spend a few more dollars and stay elsewhere, unless you want to waste half your day with this nonsense.",Paul3086,2010-06-01,122005,2010-07-02,False,1.0,4.0,1.0,2.0,4.0,5.0,5.0,3.1,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Great location, art deco, good value” Stayed for 6 nights. First room was too small and no view, so upgraded(extra $25 pn). This room was much bigger and had a view of Empire State Building. Worth the extra money. Staff were good and there is a fabulous 24hr diner ""Tick Tock"" adjoining where the staff and food were great.. Great location - you could easily walk to centre of Manhattan,a short walk to Macys and a subway station is just across the road.Loved the decor - the hotel is in a good area, has been modernised while keeping the look of the 20s. A great find.",BarbSydney,2010-05-01,122005,2010-06-30,False,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.4,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Wonderful hotel and staff” Arrived 3rd June for my 50th birthday for 6 nights with husband and friends, made to feel welcome straight away. Had booked limo from and to airport with hotel and made a mistake of booking 2. Hotel phoned the week before to explain what I had done and asked if it was ok to refund me upon my visit. it was done instantly when I visited the transport desk the next morning even had birthday wishes from the staff.
Room small but at the end of the day you only sleep, shower and change in it. It was very clean and I loved the art deco features thoughout the hotel, even in the bathroom. My husband brought me flowers and within 30 minutes of asking for a vase room service delivered it.
The diner attached to the hotel was fab, food and service good. The only down side was that even though the safety boxes were free, they were in reception and you had to queue with everyone else to get access and sometimes it was a little long if there was a lot of people checking in.
Location fab just by the empire state building, Macy's and Maddison Square Gardens all well worth seeing. Central to everything in the city, Times Square around 5-10 minutes walk. I have stayed in many hotels and this was a lovely hotel, you are not going to get 5 star treatment and these prices but the hotel and staff were very friendly and efficient Could n't have asked for more and it was a lovely birthday present for my husband.",nannychiicken,2010-06-01,122005,2010-06-30,False,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.6,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
“Disappointing visit” Having stayed at this hotel numerous times in the past I was extremely disappointed on this visit after recommending the hotel to friends. The staff were very unhelpful and not very friendly and the rooms appear to be getting smaller. On previous stays I have always had two double beds so I am not sure if I got a different room type but the one bedroom rooms are very small and uncomfortable and if you wanted tea or coffee you had to ask housekeeping to bring you a machine and coffee rather than it just being in the room anyway. The location is great for the hotel and when in new york your not in your room anyway so I suppose its no big deal about the room size it was more the staff issue that put me off.,bowseywowsey,2010-06-01,122005,2010-06-29,False,1.0,5.0,3.0,2.0,5.0,2.0,2.0,2.9,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Lovingly Restored Art Deco Hotel” I didn't give this hotel five stars for its opulence or gourmet dining, but because it's such an exellent value for the money. For starters, the New Yorker is in a great location. The Empire State Building is just up the street, along with Macy's and plenty of nice restaurants. The ever-present Starbucks is across the street, alongside McDonald's. Times Square is within a short walk. Best of all, the subway stop for the A,C, and E trains is right next to the hotel, so you can whisk all over the city within minutes. The room was small, sure (I prefer to call it ""cozy""), but mine was on a corner with two windows and a nice view of the Hudson River peeking between buildings. The bathroom had a big tub, but if you like a really hot bath/shower, the water never gets super hot (I believe this is part of the hotel's ""green"" thinking) - though it is perfectly comfortable for bathing. The bed was firm and comfy, and the sheets were to die for. I thought the service was excellent - there were friendly smiles everywhere, and the staff was very helpful. The TickTock diner is cute, with excellent breakfasts. Coopers Tavern was just okay. The only possible downside here is one found at many hotels - the hallways can be noisy because the room doors are the slam shut/lock tight kind, and late-night arrivals might disrupt your sleep, though I was always so tired from all the sightseeing I had no trouble sleeping! All in all, I enjoyed my stay at this historic hotel.",emmi331,2010-06-01,122005,2010-06-27,False,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.9,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Great place to stay” Booked this hotel through Priceline and was very happy with the results. The rooms (we had 3 with family) seemed very spacious for NYC. The beds were comfortable and the location was good. I would stay here again, anytime I'm in NYC.",Jennylyte,2010-06-01,122005,2010-06-26,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Great location, poor welcome.” We got a great deal on this hotel, and it came recommended by the travel agent. While the location is excellent as advised, the initial feeling on arrival at the hotel was not a good one, as none of the staff are particularly forthcoming when it comes to welcoming you and helping you check in.
I thought that this might be a one-off, as previous visits to the USA have always left a lasting impression in terms of excellent service, but unfortunately the staff throughout the stay were consistently rude and unhelpful, from the reception staff abruptly telling me I couldn't upgrade my room or have a late check out without a high additional charge, to the concierge closing his desk 10 minutes early and telling us when we arrived that ""you'll have to speak to somebody in the morning, but you're looking at $180 dollars upwards for tickets to see Chicago"". Luckily, we realised that this was just another example of them presenting us with an inflated cost in order to discourage us from making a booking and therefore creating more work for them. When booking at the theatre box office, we managed to get tickets for $60.
Our room was extremely small and badly laid out, resulting in me knocking my legs against various pieces of furniture time and time again, and our view was most un-inspiring - a large apartment block was opposite us.
On the plus side, the bed was very comfortable, and the Tick Tock Diner served great breakfasts, if a little pricey.
I'm planning on returning to New York but would think about booking here again. I would hope that there are many other hotels in the city that employ staff that are happy to help and can crack the odd smile here and there.",DarlingtonFizz,2010-06-01,122005,2010-06-25,False,2.0,4.0,3.0,3.0,5.0,5.0,2.0,3.4,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Convenient location.” As others have said, this is a very convenient location. As a result of this, the area is very busy (verging on manic). The subway is right across the street or around the corner, depending in which direction you wish to travel. Drug store, 24 hour Macdonald's and 24 hour diner (quite expensive) all on the door step. Right across from Madison Square Gardens and around the corner from Macey's. Oh and avoid TGI Fridays (right across the street), it is absolutely filthy - expecially the toilets. The rooms were small, but clean and adequate and the beds were comfortable. We also got quite a good rate. Our visit to this hotel was marred by the very pushy and rude bell boy, who took exception to us booking our own taxi when departing for the airport. He obviously had some kind of arrangement with certain taxi drivers who charge around $20 more than we managed to agree with an independant taxi driver. This made him very sore when we told him that we didn't want a taxi, but then went to the driver we had actually booked. He came over and gave us a mouthful of abuse, obviously sore that he would be losing out on his cut of the money. I will be making a complaint to the hotel about this awful man. Surely it is up to us where and when we spend our money; do not be intimidated in to booking the cab that they have arrangements with. For the record, if you book a private car with the transportation people (also very pushy) within the hotel it is $85 dollars to Newark Airport including taxes and tolls (but not the tip). If you arrange a taxi with the bell boy, it will be around $90 (obviously to cover his and the taxi driver's cut of the extra). With the independent taxi drivers the same trip will be $70 including taxes and tolls, the tip is extra. Our taxi driver was fully registered, he just didn't have the arrangement with the bell boys. He was also one of the more polite people that we came across in New York City, and one of the few people who deserved our tip. All in all a decent hotel, but certain staff seriously need to take a course in etiquette and customer service.",sunshine19,2010-06-01,122005,2010-06-24,False,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.3,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Clean - Convenient - Cozy” Great location to experience New York. The room was clean and had 2 bathrooms which really comes in handy when traveling with women. The bathrooms were small but not tiny, I didn't feel cramped but i wasn't expecting a bathroom suite. I just needed a place to handle business and keep it moving. The attached diner was alright for diner food. Chef Yu's right down the street was defintely a better treat. I really don't have any complaints about our stay.",queenbuc,2010-06-01,122005,2010-06-23,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Ok, but disappointing for a seasoned traveler.” Check in: confronted with a clerk who clearly could not care less, got to our room- a SINGLE. For 2 people with a weeks reservation! And we paid PREMIUM prices. Nope, went back down to the desk, stated our case, the first clerk told us this was the room grade for 1-800-hotels.com guests. Fortunately, Mohammed was able to find us a slightly larger room, and KEPT apologizing about the lack of view! I just was happy to be able to get to the bathroom without tripping over my spouse. So, room amenities were fine. The problem came in the bar. When we asked for a rocks glass & a wine glass for the room, we were told that the bar was separate from the hotel, and could not accomadate us. So why could I charge my bar tab to my room? Just don't LIE to your customers in hope of one more round. Believe me, we found a place that sold glasses so we could have a quiet drink in our room! And we spent plenty in that bar anyway, so why unsult us of by being greedy? 
I have to complain about one blond bartender on our Friday night who was so rude as to be deservedly fired. She was so busy chatting up some lawyer type that she got completely snooty when an Irish patron asked her to repour his beer with a proper head; and an Englishman who rightly complained when she poured him bourbon instead of the Scotch he requested. I don't need attitude from a server; it's why they are there!",cateCalifornia,2010-05-01,122005,2010-06-23,False,2.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Brilliant Hotel - great location!” The hotel is lovely! 
Room is comfortable and clean, bathroom is small (but you don't spend your vacation in there anyways!). 
Staff were very friendly and accommodating. They didn't have the room we booked when we arrived, so they gave us a little upgrade. 
They have a diner attached to the hotel. Tick Tock Diner.
It's super cheap and food is good and plentiful. If you like big portions - then this if the place to go!
We hired a fridge for our stay - $20. Great for keeping water in the room. And with a 24hr pharmacy over the road, there was always cheap snacks and drinks to hand. Starbucks, 24hr McDonalds and TGI Fridays just over the road.
Less than 10 minutes walk from Times Square, 15 mins walk to Central Park.
Underground stations everywhere - at the corner of the hotel and along the road from Penn Station.
Loved this hotel. Would definately visit again!",huntress-on-tour,2010-02-01,122005,2010-06-22,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Great location, decent rooms but looking rather tired.” Stayed a few nights in a Tower suite. They have a warped definition of ""suite"", Ive been in rooms larger than the so called suite - theyve basically shoved a wall in the middle of a room and whacked in an extra tv and called it a suite, after cutting the size of the bathroom in half. The bathroom was tiny, and the toilet was kid-sized and placed far too close to the wall. Water pressure was weak too. The bed was comfy and there's a good selection of channels with the flatscreen tvs. Rather noisy air-con and lack of a sound system and dvd was disappointing. Nice view though from the higher floors. Continental breakfast in the small lounge on the 39th floor was average in selection but good in quality. It was included in the rate but reception never bothered to explain anything and I stumbled there by chance. In fact service is non-existent. Had a problem with the plumbing and left about 4 messages (no one answers the phone) for housekeeping and even the manager and nothing happened for hours till I actually talked to reception downstairs. 
This is a big hotel and the small lobby gets pretty crowded thanks to the high guest turnover. There's a security guard randomly checking guest for keys before they hit the elevators but the sheer number of guests makes this useless exercise little more than window dressing. Theres also a small fitness centre with limited equipment. Dont expect help with your luggage and you wont be disappointed, but the lone doorman did a great job given the circumstances. The room and common areas are showing their age; not tattered and torn but reflective of a slightly run down 3 star hotel at best, except you are paying 4-5 star prices here, even for NY.
The location was great, right in the midst of mid town manhattan, a stroll to Times Square, Madison Square Garden and Macy's. The room was rather basic, clean but nothing special - you're paying for the location but at these prices there are better alternatives nearby. Plenty of punters think otherwise, judging by the volume of guests pouring in and out of the hotel. It's the new yorker venue in every sense, an overpriced tourist trap.",FatcatJunketeer,2010-06-01,122005,2010-06-22,False,1.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Good value” We stayed at the New Yorker for four nights during June 2010.
We found the hotel quite good: the location is cracking with Penn Station very close and Times Square in less than 15 minutes walk.
If you like shopping then the biggest Macy's store in New York is in walking distance.
The room was a bit on the small side but the bed was really comfortable plus it's New York and we were always out so we did not mind the room size.
Tick Tock diner cafe was really good and their blueberry pancakes at morning are a must.",nicolaperrozzi,2010-06-01,122005,2010-06-21,False,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.7,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Enjoyable stay” My family and I stayed at this hotel for seven nights in November '09. The location of the hotel is very good, opposite Penn Station, just down from The Empire State Building and right next to Madison Square Garden, we had no problems finding our way around and getting to all the sites/locations that we wanted to see. Check in was quick and easy, we had to extend our stay as our flights had been changed and therefore had two bookings for the hotel, we requested when we checked in to stay in the same room for the second half of the booking which was granted with no problems. Our room was clean and of a reasonable size, others have said that the rooms were small but we found them plenty big enough for us, my only gripe would be that me and my husband had to share a double bed and we usually have a king, so it was a bit of a squeeze, but my husband seemed to have no problems with this judging from the snoring! The bathroom was fine and the shower was a good size. Maid service was also fine. Security were efficient, we had opened our room door and then left it on the latch while we went back into the room to get something, after about five minutes security had come to the door to see why it had been left open. We ate at the TickTock diner everyday for breakfast which is located in the hotel and can be accessed via the lobby, this was for convenience more then anything the food was edible but have had better at Ihop. Overall I would defiantly recommend this hotel for a stay in New York City.",mutleydoggy,2009-11-01,122005,2010-06-20,False,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.1,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“New Yorker.. Thank you for making NYC so great.” I just got back from this hotel.. And I have to admit that it was best stays ever. I had some issues at the beginning. I hate to used credit cards and I called the hotel the day before to ask if I needed one. I was told no so I didn't even bother to reload my prepaid one. When I got to the hotel they told me I had to have one... They were nice enough to hold my stuff while I ran around looking for a green dot location. We found out there was one eight blocks down, went down there and they were sold out. The only place in the city that sold them and they were out. Thankfully the staff at the New Yorker was amazing and helped us get a room. Because of everything that happened they even upgraded us to a better room. The room was amazing. It was the perfect location. Right across from Madison Square Garden (we came in for a wrestling show from PA). I can't tell you how greatful I was to the staff. It was everything I could have ever asked for (for the first time staying overnight in NYC) and so much more. The New Yorker is amazing and I am so thankful that I got to stay there.",cherberrie,2010-06-01,122005,2010-06-20,False,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.9,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“What can i say?...........” Stayed at The New Yorker from the 9th June to the 14th June. Our first impressions of the actual hotel were amazing but after facing the miserable cretin on the desk, our thoughts were turned upside down. He was apparently the Night Manager. We had just arrived off a flight from Los Angeles so we were absolutey shattered. When we approached the desk, he DEMANDED a credit card and immediatley tried to take money off of it. He didnt explain to us what he was doing. When he couldnt get $270 off it, he DEMANDED another one. When we questioned what he was doing, he replied ""incidentals, incase YOU smoke in the room"". When we replied that we dont smoke, he basically said he didnt care and he wanted the money. 
We told him we didnt have that much on the card, then he THREW the card back at us and said ""Im not checking you in then!"" Eventually we had to give him $300 cash. When he recieved it, he was like a kid in a sweet shop. He was so happy! Prat. The hotel was also told that it was my partners 30th birthday but we were on the 25th floor with a view of other peoples rooms and the room was quite 'compact'.
All in all, it was a really nice hotel within a good area, easy access to the Subway. But some of the staff need training. Obviously, the higher your floor, the quieter it is. Also you are only a 10-15min walk from Times Square!!",hoochy1602,2010-06-01,122005,2010-06-20,False,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.1,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“It's okay.” I can't really make up my mind on whether I liked this hotel or not. On one hand, we had the most breathtaking view from our room (on the 32nd floor), the room was spacious and the beds were big and comfortable. BUT... upon arrival, I was shocked by one of the staff members. She was on the phone when I waited to check in and was CLEARLY annoyed by the guest she was talking to, who had a request. She was rolling her eyes and acting out, and not only did I think she was rude to the guest, but shouldn't she at least try to act professional in front of us others as well? 
And also, although a lot of people might love the location, I got really exhausted after a few days because the area is just so noisy and crowded... but hey, it's New York. I'll stay in a more quiet area the next time, though :)",Aneetah,2010-06-01,122005,2010-06-19,False,2.0,4.0,3.0,3.0,4.0,5.0,5.0,3.7,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Great Hotel” On arrival the lady at reception was rude and unhelpful. She gave us our room key and I asked directions to the room. She told me to look at the card she gave me. I looked at it and said it has 2238 written on it but that doesn't tell me anything. With attitude she told me it was room 38 on the 22 floor.
My friend and I were staying there for 8 nights and we both had large suitcases. The room we were given was extremely small, there was just about room to wheel our suitcases in but no where to unpack for the both of us. We went back down to reception to see if we could change our room. On this occassion we spoke with a lady called Rayvonne. She was extremely polite and helpful. She gave us a much larger room with two bathrooms and was ideal for us.
The rooms are clean and the beds are comfortable. The hotel is close to all of the main attractions. 
This was my fourth visit to New York and out of the other hotels I stayed at this one comes top. I would definitely recommend this hotel, but it was a shame that the first receptionist I spoke to was rude.",Julie_N_R,2010-06-01,122005,2010-06-19,False,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.6,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Huge Rooms for NYC” I couldn't believe the size of my room and the bathroom for a NYC hotel. There were much larger than what I expected. The free Wi-Fi is limited to something like 500 kbps, but it worked for me (a higher bandwidth connection is available for a fee). Room was clean and had a HUGE closet. Even though the hotel was recently updated, the hallways did look a bit worn. Still, for a comparable hotel in NYC, it was a good value.",tzack87,2010-05-01,122005,2010-06-16,False,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.1,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Mediocre at best” I stayed in many hotels in NYC, and New Yorker is simply disappointing. Huge chaotic hotel with several groups staying in. Location is good, the rooms are better sized than some more modern hotels, cannot say any other positive things about New Yorker. Everything is so uninspired and dated, design is absent, service is not good at all. I got the reservation through Hotwire, but even with fairly good rate is not a great value. There is only one hotel in NYC I truly enjoyed: Fashion 26, but if you prefer something more traditional, even Roosevelt is better than New Yorker.",freiburg13,2010-06-01,122005,2010-06-16,False,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.9,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Nice for the Price - Would stay again” All of the staff I dealt with were professional and courteous. Waited a few minutes at check in because the room had been cleaned, but not yet inspected, and they wanted to make sure it was checked over before giving me the key - impressive. Small, but comfortable room, larger than the typical Manhattan shoebox. Very clean. (Clearly passed that inspection!) Minimal hall noise. Comfortable bed. Pleasantly surprised by the *amazing* fitness center and consistent security key checks at elevators. Far from luxurious (except for that fitness center!), but nice for the price. Would definitely book again.",2dledoo,2010-06-01,122005,2010-06-16,False,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.3,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“New Yorker Hotel- mostly good, beware the attitude problem receptionist” Stayed in the New Yorker for our first ever visit to NYC this month. The particular creature on reception does nothing for first impressions of the hotel or the city. Arrived to find an incorrect room allocation so when we went back to the desk we met the rudest and most anti-customer service person ever, literally a walking attitude problem who informed us that it was our problem and what did we expect her to do about it! She went to the extent of slapping out booking form at us on the desk and at one point lead us to believe that we'd have to find other accomodation...even though we had pre-paid via a travel agent. 
In all fairness to the rest of the staff and the hotel, we could only fault this person. Everyone else we dealt with was great especially the staff of tick tock diner. Security is excellent. The twin room we had was fine, clean (great accomodation staff), beds very comfortable. The only criticism of the room is the bathroom which has no fan making it a steamroom after 2 minutes in the shower. Location is great, very central. 
Will be interesting to see if we hear from them regarding our customer comment card on the receptionist!",Irishness,2010-06-01,122005,2010-06-15,False,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.6,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
“New Yorker hotel good base for a holiday” Stayed at the hotel at the end of May for 5 nights. Basic rooms are small . We were upgraded as this was our first visit to New York and wanted a room with a view . Staff on the reception desk were friendly and polite despite being constantly busy. The room upgrade made the holiday stay more comfortable and with a view of the Hudson river. One aspect which will make future stays more enjoyable which I hope the management will look upon is tea and coffee making facilities in the rooms. Apart from this the rooms and hotel were of a high standard.,Benchster,2010-05-01,122005,2010-06-14,False,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.9,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Good New York City Hotel” I arrived at this hotel late at night driving a rental car. Parking was extremely expensive—so unless you want to pay $30+ a night for parking do not come with a car. 
But the staff were very friendly and the room was small (like many NYC hotel rooms) but well appointed. Unfortunately the air conditioning in my room did not work but they fixed it and then when I complained they immediately changed me to a different room. The business center is not fantastic but is usable. The location of amazing and the price is reasonable.",yissylevi,2010-04-01,122005,2010-06-13,False,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.7,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
